"ID","Ring.necked.Dove","Black.Cuckoo","Red.chested.Cuckoo","Fiery.necked.Nightjar","Green.Wood.Hoopoe","Crested.Barbet","Cape.Batis","Olive.Bushshrike","Orange.breasted.Bushshrike","Bokmakierie","Black.backed.Puffback","Southern.Boubou","Black.headed.Oriole","Fork.tailed.Drongo","African.Paradise.Flycatcher","Sabota.Lark","Eastern.Clapper.Lark","Rufous.naped.Lark","Dark.capped.Bulbul","Sombre.Greenbul","Long.billed.Crombec","African.Reed.Warbler","Rattling.Cisticola","Levaillants.Cisticola","Tawny.flanked.Prinia","Karoo.Prinia","Bar.throated.Apalis","Green.backed.Camaroptera","Chestnut.vented.Warbler","Cape.White.eye","Karoo.Scrub.Robin","White.browed.Scrub.Robin","Cape.Robin.Chat","White.browed.Robin.Chat","Chorister.Robin.Chat","Southern.Double.collared.Sunbird","White.bellied.Sunbird","African.Pipit","African.Rock.Pipit","Cape.Bunting"
"4OVN02",4.3160936332e-06,1.6572137146e-06,1.684699102e-07,1.8453874198e-06,7.794452581e-06,1.8370956896e-05,9.497099138e-05,3.0719733894e-06,1.500054201768e-05,1.11449688189e-05,7.3514332584e-05,5.23271479096e-06,6.1825198e-06,1.3034853612e-05,5.73337464008e-05,5.14760738702e-05,3.02073433472e-05,5.31857519e-06,3.271453038e-05,0.0085644296695,0.0045671705556,0.0003650260769,0.00019759127714,0.00010129296998,0.00031575157433,9.101010422e-05,9.772705475546e-05,1.382891978531e-05,3.52834322292e-06,0.98105039,0.00149464672424,0.00024037123942108,0.00074617708726,6.5765142694e-05,8.915531626e-06,0.000753126638,0.000352697320746,3.2089019156e-05,4.6389257246e-06,0.00050048447941
"4UDEXW",0.0001546139054,0.0002505457532,0.00013195432786,0.000557048759,0.016724210214,8.6828222e-05,0.000792945126,0.0009965620794,0.0004752980182,0.0009717827866,0.3261629572,0.0121997430752,0.0003058364926,0.001004360422,0.048998983596,0.00443049813292,0.0002793032956,0.00317188564,0.18156134126,0.0003845794608,0.0001238613127,0.0012473033006,0.005614600448,0.005953588396,0.0709043575,0.00853401828,0.000179314116,0.0288392388,4.489963576e-05,8.697778936e-06,0.032994729934,1.130598179e-05,0.000118315796,8.47414314e-05,0.00014811344684,0.2428059566,0.001941153828,0.0007598334648,3.36860376e-06,4.128865126e-05
"4UFFGV",0.0893417963,0.01078054384,0.000602079018,0.0009452554168,0.20973602,0.00188521599,0.377782248,0.01466824084,0.0048479169238,0.0089205954476,0.0039369997612,0.07221277628,0.007947647804,0.00349714804,0.00410358928,0.00018112665086,0.0154720398168,0.0009821865264,0.011305120588,0.001824805854,0.0085091211146,0.0098893213112,0.000594566478906,0.049765519174,0.000138101392014,0.00447379596,0.0006284755176,0.03884778296,0.0051465454232,0.004135841012,0.0005986283728,0.00012713926418,0.007762040144,0.0010923565506,0.002146892392,0.012099381066,7.25278544e-05,0.0096855523908,0.0010889149468,0.00222412733072
"4UPF91",0.00074391056448,0.0026610266922,0.000962744874,0.001395682491,0.006014578728,0.0002963807988,0.056360718,0.11123846924,0.0004901738076,0.2631310876,0.00028847075,0.002321808514,0.03978344988,0.00289832834,0.00112505059,0.0001115588478,0.000321081194,4.0681637168e-05,0.05809963316,0.00024158016,3.3083988854e-05,0.0003691107424,9.079926516e-05,1.861827385e-05,1.994421856e-06,0.0001342278494,0.001129799842,0.0008758959966,0.0005186532748,4.65237144e-05,6.13571872e-05,9.328975014e-05,0.00258647456,0.01393359763,0.4315028576,2.668149922e-05,5.121648606e-06,5.814297772e-06,2.0739077094e-05,1.89988284e-05
"4V42YO",0.008985096197,0.000196482193,0.000263886104,0.000544378632,0.00612210752,0.001044109614,0.0035299870738,0.0061435334406,0.00010181254127,0.0138808964814,0.021081266846,0.00265299614046,0.00952578668,0.03587035176,0.02569971414,0.06398611756,0.00115334441294,0.000239425474,0.0647357751,0.16189739501,0.0140762117284,0.000847801878,0.02001858874,0.40919815614,0.0003448024344,0.0006496812654,0.009002947896,0.0098613001,0.086025166426,8.78488191e-05,0.0055214310886,0.00012835420754,0.0014044248952,0.00013007646204,0.0002361485442,3.70497992e-05,0.001572079519,0.0012684107004,0.001837879394,0.01009716468
"4W5DLM",7.8391678e-05,0.0021969412928,0.002076860076,0.0001136337871,0.00057606637914,0.0002373171304,6.74908724e-05,0.005073064422,0.04308312466,0.357320030754,0.1114996108,0.2204233686,0.021628047934,0.05562938852,0.015171969775,0.0047959837,0.003112676126,0.00253009756,0.020997934,0.10964519153,4.068564798e-06,4.2877567972e-05,0.00082998244,5.22787666e-05,0.0004958706972,0.0002165915384,3.72237615e-05,0.0109025135,0.0002928432252,2.75053519e-05,0.00070381663196,0.0005002240271,0.00046042386,0.000615921472,0.000529755116,0.000113532409028,4.8357323e-05,0.003436167173,0.002307295248,0.002125589478
"4WJP9Y",0.02227881535892,0.0013525827852072,0.00038234337026,0.01022903099756,0.02504703062544,0.80403325,0.00102132495298,0.0110632852646,0.016952068006,0.000553363878474,0.00181162484228,0.00958137342149,0.000314073629492,0.0006607432084754,0.000485796268586,0.00043794535166,0.010070914474,0.01911512944,0.0018299360226,0.0013598889324,0.00086748026016,0.0043691235520596,0.0007913311022,0.00327840525086,0.002094030818724,0.0057220680681928,0.007456315138212,0.0309395568624252,0.00011309404106,0.0003575802264706,0.00024690799488,0.0010194486113514,8.943103935506e-05,0.000745252860906,0.0003617020328,0.0004967609751766,0.0007591164087176,0.00015065231322,2.06870061e-05,0.0015405638029
"4XC3MU",0.0002110603316,0.318777606,0.004230193716,0.01014883441,0.006372607778,2.79752736e-05,0.0128847847548,0.003076357048,0.01784508772,0.0415224874614,8.515865268e-05,0.005707807694,0.01180195928,0.03672565996,0.003552028326,5.4124526e-05,0.000150806716,0.000312512273,0.007689002688,3.1428513076e-05,9.795615624e-05,0.001006852978,4.98533538e-05,3.3722926e-05,0.0003019974488,3.707735298e-05,0.000461184672,0.0010823221624,0.038685343688,0.00012398499172,4.670044172e-05,0.026122039268,0.002627740568,0.008505820612,0.438527031,0.00059662383654,8.6081986746e-05,2.9166715994e-05,0.000300023244,7.102087858e-05
"4XLOA9",0.190948237,0.0007564535363,0.000621807476,0.169386913,0.0074373982,0.312342764,0.2259082971,0.023343277834,0.001845073068,0.006419675252,0.0009512242848,0.0003824655774,8.6637645e-05,7.465939186e-05,0.0008538036736,6.472330068e-06,0.0043748035254,6.317129313e-05,0.00123429493,0.002903041914,0.012513855967,9.8518949248e-05,9.50518774e-05,0.00054327774912,0.0002332067868,0.001664455878,0.0161934491,0.001154014826,0.00014867615248,0.00032452377141,0.0052155568912,0.0005915020181648,9.5739528689e-05,0.007449019088,0.002208013724,0.0003627350996,1.9800394423e-05,1.631046564e-05,0.000328740587,0.0008030516554
"4YOXFK",0.00029432400796,8.45304472e-05,6.827238516e-05,6.17685352e-05,0.00040525765,0.00015674616746,5.208588978e-05,4.457429528e-05,0.00028032057124,2.890824393e-05,0.0923639127,0.0002762530445,6.922841626e-05,7.05973058e-05,0.0003631654772,2.5710242708e-05,2.69454954e-06,1.532953882e-05,0.0002617072126,0.0004231388792,0.0183221417986,9.49746732e-05,0.009438489638,0.013384618016,0.774490822,0.01097825214,0.00094439147334,0.01092742986,3.3863455984e-05,0.0001087961822,0.0001357584508,2.996958898e-05,6.8426517518e-05,0.00382648025,2.1396249574e-05,0.05612925122,0.003885109424,0.000345781318,8.5767659e-06,0.001476920296
"4ZJLVA",0.003032300088,0.001601876023,4.46784413e-05,9.64776146e-05,0.650132998,0.000376772316,0.0005837587468,0.00115798662008,0.00067761500156,6.172212569e-05,0.01161874701034,0.03445916687,0.0013461386564,0.018692896094,0.0103010223,0.00767563926,0.0002471901022,0.00021130820752,0.01548880835,0.00033851931166,0.00069453703,0.020570118584,0.009353288118,0.0059399583882,0.0014624108998,0.0006942839272,7.9941147868e-05,0.101098036792,0.00054874555432,0.0002244965742,0.0876052782,1.60881315e-06,0.00041938086596,1.319744766e-05,3.212999072e-05,0.00584077832,0.0051021281606,0.002050548767,5.4449172672e-05,6.905384788e-05
"50UU54",1.17587711492e-05,5.96277104248e-05,1.311152307e-07,6.078562252e-07,6.83900073e-06,8.3024616624e-05,0.0004372098725734,2.54546443644e-05,4.4710860518e-05,0.00026994382939,1.7714513002e-05,1.487529265144e-05,1.985206305e-06,2.44605128144e-05,7.680485662e-06,0.00860982615384,0.0020192651172,1.7199444179e-05,2.1935790558e-05,0.00049069171948,0.0100738986913,0.0005683026608496,0.0022132517927342,0.00467611739488,0.00153580284912,0.008224972105586,0.000149760795566,0.0004131633584,0.00054014363614,1.655019152e-05,0.00212382482962,3.2512398042e-05,6.7409026556e-07,1.6790546092e-05,4.253578893e-06,0.001464473755428,0.0054027891106,0.00264021842454,9.9314918688e-05,0.947638266
"51F4TY",0.000216495455585,0.0012147377552,0.00028695357591,0.0006462438598,2.370774669904e-05,0.00048759751124,0.00194199059174,9.7830717132e-05,0.00371288659062,0.03976248622312,8.1549443562e-05,0.003785400893086,1.68178829712e-05,9.113442001384e-05,0.001666594752758,0.07069958548,0.143051593911,0.13609664326298,1.09721831579e-05,0.00042629022526,0.00105223108492,0.013745004002,0.00208292864908,0.000967155482706,0.00245180137662,0.001413138733568,0.00114778338812,0.00021922383997928,0.2547826582,0.0162196135306,0.005434614393868,0.1938399423468,0.06815060974,0.0002698164559814,0.00128187315102,0.00155230209479138,0.0083241273254,0.002728750219318,0.001695860532,0.01832305593066
"51UGUD",4.736132188e-07,1.0235142872e-06,8.597616124e-08,3.239359862e-07,2.1158658898e-07,3.39410750744e-07,1.0985402064e-07,2.4806181568e-07,1.0755222288e-06,8.194646044e-06,3.455960002e-09,5.00553474e-07,1.2175871056e-06,6.6537973334e-08,9.289387594e-07,5.7335582e-07,0.0002933828459,0.999613882,3.76759122516e-07,5.06727396e-07,2.73829116e-09,2.082167426456e-07,3.715695828e-09,3.62239757e-08,1.261529276e-07,8.38851872e-08,6.70799734e-09,3.211638273e-07,1.725731822e-06,6.855074976e-07,6.860001526e-08,3.002448136e-05,7.48543279e-07,7.103428974e-07,1.9707286368e-07,4.698486908e-06,2.24685506e-08,2.813569258e-07,3.630098558e-05,2.5576396e-07
"52NXE2",0.000900761458734,8.7305294214e-05,0.0010188127632,0.008236705888,0.00192048583186,0.00043490071145,0.0021649411076,4.938389814e-05,0.00535500917484,0.0004774100312,0.0003771163314,0.008474555758,0.0018840458014,0.04871197886,0.0224114839678,0.00058342576278,0.003586193009,0.00039992338084,0.040268161234,0.0065159499112,0.000279769557858,0.001077921426,3.6220759626e-05,0.0017329976002,0.000167271939188,0.000127329154252,0.0001446910498,0.006477078332,0.0060634986465,0.005245908724,0.00021959398608,0.05648244586,0.751162056,0.00019131756888,0.0010358391128,0.00021929176378,0.004322924971404,0.004986892154832,0.00139845791,0.004769936828
"52UOMD",0.01294477078,0.006994779722,6.71743999e-05,0.016497435786,0.008388466554,0.009475599844,0.008815579795,0.0009783953466,0.00556670045,0.002233658688,0.000611345206,0.0001341149498,0.002158821838,0.006152781346,0.003623277912,0.0188457089,0.0196271238386,0.298193399,0.0190844888,0.014053526322,0.013426045964,0.0077211053886,0.0525743088,0.01245223028,0.00801060247,0.01686369461,0.00756525532,0.001090569547,0.01436570732,0.1361503854,0.013795371404,0.0514348032,0.05590533097,0.016660976004,0.004217824728,0.043664238626,0.003503471686,0.005284423726,0.021756463,0.0591099908374
"568QIU",0.0002631922522,0.0028584518314,0.000151926594744,0.000694700004,0.030450360094,0.0004218954402,0.08397740986,0.01281076133,0.003211411893,0.001111537692,0.456876068,0.00958029376,0.00158458657,0.03613982276,0.007561331656,6.26368408e-05,0.000752508782,7.26061646e-05,0.0612672298,0.035746122852,0.0032772356448,0.00326963141,0.00195819485748,0.017039424,0.0008238790048,0.0002260703386,0.0022050592084,0.218217825,4.88149913594e-05,0.000985571841,0.001020543512,2.51612789552e-05,0.0001244569486,0.001264494948,0.0026796293106,0.00011532321296,0.00010656453002,8.009062734e-05,9.986517202e-05,0.0008372438154
"56SZ0E",2.96204486686e-06,0.0010881841273,2.3965529464e-05,3.778170038e-05,1.303947464e-06,5.971557524e-06,0.000838558451166,0.0002824738036374,0.881924104,0.11516212696832,9.4102799712e-07,8.60994577408e-05,1.291731969e-06,7.800453592e-06,3.482687728e-06,1.5319315443e-06,5.57119691002e-05,2.1733806978e-05,7.986322074e-07,1.6044854162e-07,5.046611976e-08,1.2935235263e-06,1.49196316024e-06,5.6141228672e-08,1.67831472164e-05,6.8640082626e-06,8.2982491252e-07,7.3389220758e-06,2.68704427e-06,2.35986284394e-06,3.6730088124e-06,0.000129048887756,2.0557063172e-06,8.6806560426e-05,0.000170873764004,9.56024681e-06,4.321762552e-07,2.5660330276e-06,7.0950455134e-06,1.1598069199e-06
"57NCBO",0.021510663368,0.004197666352,9.83239488e-05,0.00548495078,0.00994601392,0.0009221041652,0.11609506874,0.00236910617648,0.000946059641,0.01329654605,0.00805221982,0.028506126846,0.0137909887,0.07719205786,0.001322782612,0.0023584028584,0.02203982706,0.0038634600532,0.02675489824,0.01220996476,0.0007766794366,0.029564445514,0.01102697436,0.040755021,0.0001461006842,0.0004833972024,0.0013231940232,0.007979579126,0.001160758976,0.004407443046,0.002975839872,0.002662779492,0.4435539444,0.0019896517346,0.004576288248,0.000583104152,4.738473284e-05,0.000997421625,0.027895776632,0.04613690458
"57U3IR",3.779268796e-05,7.814961572e-05,0.00117177179198,4.726742449762e-06,0.000113580988208,4.0832582634e-08,1.086693559222e-06,5.3296151972e-06,3.7538498295764e-07,0.00014772149647448,6.27137499484e-05,0.038814473177,0.940356136,0.0002714147251,5.3390798631208e-07,1.126145839e-06,1.268950462414e-06,0.00016158752428,0.0001114997333592,3.66569252641708e-06,3.35980700693e-07,2.84956110314e-07,2.24685854538e-06,4.6580439307e-08,1.41599701e-07,2.9127820864e-08,8.444931385695e-08,5.76913606912e-07,1.106141777876e-07,8.295662472732e-06,5.64566928232e-07,1.0791909754e-05,0.0175166054943,0.0009846228685194,0.0001245807539672,3.72227203774e-06,3.612798348e-07,5.4147768004e-07,1.0442287921e-07,9.34392399122e-07
"5A77NU",0.0008490981081,0.00011328230716,1.5200881362e-05,1.262109369e-05,0.0014002732166,0.00052209145728,0.003388219622684,0.004907779312,0.001876375883476,0.02774062602606,7.713600806e-05,0.003307599488,0.000357397836522,0.00024347423072,0.00032534710954,0.0039695374692,0.842440658,0.00092742373914,0.0001185271198,0.0002513927102,0.00089882492368,0.00088773898352,0.0023683963121286,0.0019237736562,0.00212367745972,0.0294705544112,0.00109910046728,0.0039948309908,0.004323959716,1.9829766512e-05,0.00606912387102,6.61552347754e-05,0.000397383198,1.00821165752e-05,0.000101716056336,0.003044278972986,0.00736954979592,0.034727167852,0.00184605204882,0.0064137575262
"5A7C0L",6.620104372e-05,2.0146669e-05,1.44236001e-06,3.256464174e-06,0.0004501037432,7.82847532e-05,6.418641492e-05,4.068291374e-06,2.082026148e-05,2.536133829e-05,8.699933342e-05,1.89886634e-05,3.0467365076e-06,7.7497615648e-05,0.0012978594852,0.0175053303536,9.996525256e-05,5.5105681116e-05,2.722518604e-05,0.00493887892,0.0061084440568,0.00013866599936,0.0114422760292574,0.00021213377578,0.0004822305592,0.000893193454446,5.34550742e-05,0.0002248523292,0.000125981931,0.005537540332,0.00522576087888,4.297498844e-05,0.00012438827646,7.097950667e-05,4.811601974e-06,0.240108273614,0.68489143,0.005113618758,0.00028873484232,0.014065495494
"5CM9G5",5.45349303e-05,1.69384988e-05,0.000106641100134,1.740999812e-05,2.369541404e-05,7.62482961e-05,3.8041488e-05,0.0030190222228,0.000665796117,0.002143292834,0.005061667007,3.011303126e-05,3.727477762e-06,6.6224242e-06,7.71204266e-05,0.0097343959,1.8423335028e-05,1.3058145508e-05,0.00040569499802,0.0001115362478,0.003137231298,0.00024808612026,0.011170338,0.00021219451396,0.10172411366,0.26666664,0.002757701424,0.419917739622,0.004654082282,6.90352836e-06,0.003140116492,1.851626668e-05,5.65742014e-06,0.000897676968,2.769945843e-05,0.046202104781,0.007707310822,0.001072099712,4.199387288e-05,0.10876778012
"5CPI9C",0.00059916013212,0.00079810161268,0.00034577882348,0.002216132087,4.71514109214e-06,0.000396594156676,0.000192539749448,0.0004559653316,0.000101908414,0.00020316912338,0.0029111238646,3.7463912748e-05,7.593915247e-06,2.83171979514e-05,0.0007538986698,0.00074029823622,8.148701178e-05,0.0038679751056,0.0005150535807,9.49200129332e-05,0.0006275615387,0.0017011494436,0.01186589935,0.00371740221694,0.00344244331926,0.00143316050964,0.006532789868,0.000149037343494,0.25131941382,0.002343699318,2.20769531972e-05,0.6709357478,0.001695479394,0.016044014698,0.010621101166,0.00057920937408,0.00049441162496,0.000342372408004,0.0002918316464,0.0014890040964
"5G8TUE",0.000289276566,0.01306017202,0.0005881817222,0.0002813527632,0.005145780103,0.001436986862,0.20411682132,0.0008857226268,0.000331638122,0.00015514070172,0.042451715297,0.002437477116,0.0047764294574,0.0066546391954,0.0002275129216,0.0010177586574,0.19933295088,0.01773818728,0.003850178312,0.00839638786,0.0018301210334,0.21457754046,0.003473031726,0.05294830172,0.0003533681304,0.002122873202,0.000771845251,0.0027885239824,0.0010004481484,0.003661434268,0.01892626924,0.00017673595618,0.069745765086,0.003017456502,0.00020509387,0.00196104204,0.00051132604602,0.001077208931,0.031024399156,0.076652926932
"5H1NEX",0.06085178212,0.000139558850736,0.0021360455326,0.000672219520642,0.15423195584,0.00036908803688,0.000961093313,0.0007769768063,0.000551789029766,3.1710939406e-05,0.0285253887864,0.009476365358,0.007618126525132,0.0044760791848,0.0231812331255,0.0007785216362,0.00366851114188,0.0193668921792,0.069108096046,0.00016909264848,0.00027729326918,7.52558472494e-05,0.001711332726828,2.396252422e-05,0.00046086100928,0.00334075615964,0.001292664811734,0.07881745696,0.025939373326,0.000764548744,0.0008699747724,0.000109113328504,0.2721544612,0.00014106494979,1.4885424478e-05,0.01743329554,0.000775213726,0.20737800456,0.0007936855926,0.0005362408496
"5IJ6YL",5.2433738e-06,6.97518392e-05,5.106171262e-05,0.0001489607867,0.001411217488,8.77480824e-05,0.015257251736,0.00030480586334,0.000479424198,0.0003744630532,0.0034608697046,2.472233536e-05,0.00049965348,0.00766575788,0.00978134826,0.002071793386,0.000142503221,0.0005951091794,0.005516463476,0.0038048634248,0.003655846752,0.004458098684,0.0092416365746,0.0009564307378,0.000646431068,0.002551149792,0.00339454034,0.0004184071768,0.000685396437,0.843272926,0.00516741967,0.00442196643,0.03312545142,0.0126563399,0.002581354278,0.004575577834,0.01094541414,0.004281584096,0.0007345699358,0.0004763996897
"5ISNP1",1.15366856268e-06,1.49168000906e-05,2.8553763284e-06,1.761599886e-06,3.734931908e-06,5.996860748e-06,5.508362292e-06,3.075299758e-06,3.002672157e-06,1.09246256354e-05,3.896506966e-05,8.7364140402e-07,3.179191737e-06,1.7050782072e-07,8.093115974e-05,3.34819640677e-05,3.420394655184e-05,1.101702652e-05,2.4590133912e-05,1.190084295e-05,0.0004061367306,0.00030415873661646,4.603011130486e-05,0.0012992097207386,0.893867162,0.081372170636,6.614177732e-05,0.0007269078592,1.813998398276e-06,9.7310725718e-06,0.0001614607471888,8.89354860298e-07,1.6410111098e-07,2.00161145e-05,1.560202526e-07,0.02069921956,0.000459957306074,0.0001470539460862,1.004192458e-06,0.000118352510332
"5K7ZHX",2.06231404e-05,2.47035764e-05,3.435418116e-06,1.087557176e-05,6.92111048e-06,4.45843828e-06,9.27008284e-06,6.32832747e-06,1.92937656e-05,0.000118494535308,8.9756453606e-05,2.72884778e-05,2.16475165e-06,6.056764764e-05,0.00022894753572,0.9281047,0.0001371087953,0.00254187541,8.23417282e-05,2.406741124e-05,0.0002504075268,0.000154760702,0.003146896586,0.022971946862,0.002281845847,0.0017055757634,2.67637641e-05,0.00018897639188,0.0216138480212,2.320020824e-05,0.0005026549994,0.00019724714386,9.26581535e-05,7.111898e-06,8.27852498e-06,0.00563304074,0.008632702446,0.0001918161318,4.23337578e-05,0.000804684114
"5L9VOG",0.2639735382,0.00594057308,0.00023333020356,0.001545731274,0.154344594,0.011387462528,0.0090511713,0.012394392904,0.00171253108,0.0159993916448,0.01389404248,0.03819541856,0.0004621652114,0.0053788858,0.019941373046,0.0073476815,0.00470398292,0.0022083712214,0.04960601472,0.002041819936,0.0161640642,0.00161089175,0.017597361242,0.00218555969,0.00271187605,0.09298634808,0.001235799406,0.017519107966,0.00217497815216,0.0016393756012,0.007037234748,0.000540291171686,0.0053882918,0.002589281688,0.000824223755,0.03081268534,0.0890981702,0.0756062054,0.0001966538816,0.01171914046
"5MFMTO",5.29470321e-05,0.00025521665174,0.00641977971,0.000282064848,3.316138984e-05,2.898840128e-05,0.000174365426,0.0003129638078,0.001738344178,0.0003131391186,0.0096019561,3.417363766e-05,0.00029196657276,0.118638273246,0.016499303036,0.001878473704,6.79589608e-05,0.0010114836659,0.0266850646844,0.001337633932,0.0005379128869,0.000650717506,0.0012669476906,0.00020940310634,0.0043142116264,0.0021841443723,0.004621567304,0.0018759857006,0.0271831155,0.0024137916548,2.7945255996e-05,0.73778459,0.00652534964,0.0016112007926,0.0186060527,0.001028911386,0.0024578121794,0.00073672070992,0.0001889780822,0.000117369549548
"5OD1FQ",0.13314027027,0.000860980712568,0.014333384344,0.70651473,0.0027757801401,0.00722695997613,0.0048779104936,0.00052644816602,0.006665986073394,0.0013884716416,0.00873785659716,0.0003840228409928,0.001391044743687,0.001313477884692,0.005665817430956,1.81695000168e-05,8.20382506312e-05,8.545033282e-05,0.002448547644,0.0022435620258148,0.0012398602341,2.385076044722e-05,0.00328986037204,0.000355891402752,0.0005240789235916,0.000107432137598,0.0059802156669588,0.0003967625071432,0.00035623256157406,0.00019484186091237,0.000177558722512992,0.013890540702142,0.000216429409392,0.039444244277084,0.0306150746311,8.224665152192e-05,0.00185638999824252,0.00011300506258174,0.00025143391513,0.00020314360334628
"5ON3YV",0.0093598236586,0.0007898491786,0.1480680483,0.459620974,0.00954962245,0.0017231565242,0.0191746593539,0.005400195036,0.000793298986,0.0097987984492,0.0004807040869,0.0017446346164,0.033028138362,0.19557113834,0.014539744224,0.00235127228803,0.0003780495020998,0.0001082151276992,0.0463817534,0.00092324955574,0.000700939682,0.0002249978176,0.0002409403284,0.0002060693278,0.00187310340104,0.0007186136278,0.007021079216,0.0023043626926,0.0006899457224,2.6181228684e-05,0.0013011335146,0.00129357985904,0.016981299878,0.00075429866608,0.002346731734,0.00078719138846,0.00019903620052,0.00122587814897,0.0005164799946,0.00080279513594
"5PI6ST",0.014265448432,0.0004200419232,0.00011578051,0.001028929064,0.000785886622,0.000469285449,0.00328399048,0.001073158667,0.0001946854006,0.004837279142,0.02930081946,0.006924403944,0.0006633179968,0.002305929063,0.05262418168,0.10531709414,0.00535677062,0.0010986379496,0.01746447532,0.00856210095,0.0833864456,0.000512509734,0.010565150936,0.01399230666,0.003191604964,0.3647634908,0.00307936436,0.001624169612,0.002627342652,0.0009021329612,0.049109876748,0.0003414268256,0.009058807,0.0004815852868,7.272398672e-05,0.0368487582,0.042264166,0.05637514748,0.0008091741522,0.0639015786
"5PR07B",0.001523708299,0.007432725811,8.82099646e-05,2.72507538e-05,0.0006683936912,0.0009539855538,0.0007660318552,0.000124153748,0.001528193998,0.0004275077162,0.09563225968,0.000969197238,0.005021582992,0.02540921094,0.006449886936,0.005889095726,0.0005953354148,0.003397313087,0.00021428825212,0.38116244,0.0043257765892,0.0003284194254,0.0046076486334,0.00394131143,0.001213486796,0.003731971268,9.69602198e-05,0.0002700022325,0.00018376437788,0.14199603348,0.00509514544,0.0004918842111,0.21460678006,0.0005067426546,0.00071733809506,0.016487011004,0.0437169249922,0.00920303334,0.007969142512,0.002229817542
"5SIJDH",0.0456218972,0.00243779368,0.0005538358532,0.0033700659592,0.314401316,0.0024163816566,0.021356193,0.02556349052,0.00691247166,0.006846540912,0.0039726856212,0.067710923366,0.028026267254,0.102445312966,0.002601306632,0.0002841271358,0.0216320962104,0.001033534677,0.002419237989,0.00035841837,0.0044781738928,0.002876643556,0.00462988391,0.00547469004,0.00705476946,0.01907190399,0.00032759424012,0.00935844232,0.0001262831978,0.000926595712,0.010175661274,0.001391145562,0.003269453219,0.004153959181,0.0011606910848,0.1375798096,0.08252578459,0.042546708092,0.0007131748898,0.002194692386
"5T606S",1.80097851516e-05,7.407661200018e-05,6.88598430202e-05,2.2013141817e-06,0.01987889350508,7.4473083e-07,1.349624596044e-05,4.556022951388e-05,7.2792137101972e-05,1.6403475624888e-06,0.93364176,0.0228320760557328,0.002105025276864,0.0017404254576,9.00011812973e-05,8.504894491056e-07,2.969317412e-07,8.430588316616e-06,0.005736193501752,0.0005600528560868,7.467660952e-07,5.027616184448e-05,0.00296376219966,3.2801125618506e-05,0.00056007792506,2.152011431828e-06,3.7598320582494e-06,0.00646849018154,1.239590741544e-07,9.713410253998e-06,0.00077757750278,5.7919581395316e-08,1.932096128152e-05,0.0012278545479632,0.00021237374833608,0.0001750999757761,0.00058332527174856,1.847354586128e-05,4.022883872e-08,2.560887906208e-06
"5TIP9C",0.00654690076,0.051729160118,5.93130312e-05,0.00136366372,0.004054694928,0.000561205159,0.000808387508,0.08939883154,0.00812231029,0.00118874092,0.001403318664,0.05807625973,0.000556168741,0.0032916354292,0.001496673027,0.14289755292,0.0003909850544,0.008725075266,0.0008124639256,0.00028434593,0.0009677020194,0.00971621998,0.293110025,0.0102938966,0.001268652138,0.001837162404,0.002509944374,0.02088161812,0.142526238,0.002343689627,0.00346673998,0.005758290712,0.009417476634,0.003546678088,0.00305869444,0.0397468155,0.0571046024,0.000768731466,0.00337829034,0.0065308649
"5UAYC6",5.6454927036958e-05,0.0001960912798,3.67135902356e-06,3.84473534634e-07,1.7761957559e-05,1.3022658295772e-05,4.0970963114e-05,7.188953429966e-05,0.00120071388858571,0.00222210546952247,4.486316812146e-07,0.001609302326864,1.649772603598e-05,3.2059210206875e-05,5.07616002e-07,0.00029935677834932,0.971577728,0.0039176109551384,5.04081612396e-07,1.6720151954e-06,9.9532776196e-07,3.214493302e-05,4.0360019526756e-05,1.889996917144e-06,0.000202040581276,0.017343193126,1.16368293581266e-05,0.000301867160524604,9.236398906e-05,2.660616127194e-08,2.217909201016e-05,8.560958736654e-06,5.007248570748e-07,8.90822928252e-07,5.6769191213e-06,0.0003587399302436,2.92724429436e-05,6.31645611e-05,0.000162818458874,4.290250386744e-05
"5XFLUF",1.69025393458e-05,0.00304257792337728,0.00013089285207114,5.4398184411096e-06,2.808846313924e-05,2.1638620120614e-07,0.000108830423710581,0.00016872423048134,0.0001780760901794,0.001562209075831,1.3532448615252e-05,0.97215259,0.021837337077052,0.0001394982942932,5.9783340839e-07,7.07620788242e-07,1.5419700092884e-05,3.9669895697612e-06,4.9540618473252e-05,1.1420237554646e-05,3.355263895228e-08,8.494645724542e-06,1.883059734546e-06,5.9167332979482e-07,2.27675333384e-07,1.29686861492e-07,1.265238452213e-07,0.0001633188099608,1.65606861436e-06,3.883200645854e-08,4.926517453012e-07,1.25941825164e-06,1.40972446750436e-05,1.51803576999334e-05,0.00031865674881139,1.294959383366e-07,2.23545309628e-07,5.14718295852e-07,5.338342169536e-07,5.8717565015272e-06
